,Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
19031,5070000.0,New building,Жулебино,8.0,Moscow region,1.0,32.5,18.6,9.3,11.0,14,Cosmetic
19032,7250060.0,New building,Красногвардейская,5.0,Moscow region,2.0,57.5,31.2,11.4,10.0,20,Cosmetic
19033,32690000.0,Secondary,Белорусская,4.0,Moscow,1.0,46.1,13.7,16.0,13.0,12,European-style renovation
19034,7659598.0,New building,Красногвардейская,11.0,Moscow region,3.0,58.34,38.1,4.7,16.0,20,Cosmetic
19035,9000900.0,New building,Котельники,7.0,Moscow region,3.0,68.5,35.3,17.2,13.0,17,Cosmetic
19036,7590000.0,Secondary, Опалиха,6.0,Moscow region,1.0,35.5,19.0,9.0,8.0,25,European-style renovation
19037,9900000.0,Secondary, Черкизовская,21.0,Moscow,0.0,38.6,16.0,14.0,4.0,5,Without renovation
19038,21000000.0,Secondary,Фрунзенская,6.0,Moscow,2.0,44.0,28.0,6.0,6.0,8,Cosmetic
19039,240000000.0,Secondary,Кропоткинская,11.0,Moscow,4.0,235.0,170.0,35.0,5.0,8,Designer
19040,5211887.0,New building,Зябликово,9.0,Moscow region,1.0,39.3,22.0,9.9,1.0,14,Cosmetic
19041,15000000.0,Secondary,Солнцево,19.0,Moscow,2.0,54.0,30.6,8.5,3.0,14,European-style renovation
19042,23976600.0,New building,Курьяново,7.0,Moscow,4.0,106.8,56.1,15.5,3.0,25,European-style renovation
19043,22400000.0,Secondary,Кунцевская,4.0,Moscow,3.0,61.9,42.0,9.0,9.0,14,Cosmetic
19044,6994850.0,New building,Депо,19.0,Moscow,1.0,35.15,19.9,9.5,25.0,11,Cosmetic
19045,10292414.0,New building,Зябликово,9.0,Moscow region,2.0,63.2,34.5,11.3,2.0,14,Cosmetic
19046,130000000.0,Secondary,ЗИЛ,16.0,Moscow,6.0,222.0,76.0,37.0,1.0,3,Without renovation
19047,23900000.0,Secondary,Верхние Лихоборы,6.0,Moscow,3.0,75.0,54.0,10.2,8.0,17,Designer
19048,38500000.0,Secondary,Спартак,9.0,Moscow,4.0,141.8,88.2,14.4,21.0,22,Without renovation
19049,65000000.0,Secondary,Панфиловская,15.0,Moscow,3.0,130.0,72.0,18.0,16.0,30,Designer
19050,39900000.0,Secondary,Фили,6.0,Moscow,4.0,97.6,58.0,14.0,14.0,20,Without renovation
19051,95000000.0,Secondary,Минская,19.0,Moscow,4.0,205.0,105.0,18.0,14.0,21,Designer
19052,4435580.0,New building,Котельники,8.0,Moscow region,0.0,23.68,15.7,8.6,12.0,17,Cosmetic
19053,9900000.0,Secondary, Красногорская,8.0,Moscow region,2.0,53.7,31.6,7.6,5.0,9,Designer
19054,8200000.0,Secondary,Прокшино,13.0,Moscow,0.0,21.2,8.5,5.1,7.0,17,Without renovation
19055,10841652.0,Secondary, Опалиха,7.0,Moscow region,1.0,42.0,23.4,10.1,4.0,6,Cosmetic
19056,132000000.0,Secondary, Беговая,5.0,Moscow,4.0,133.5,49.5,17.7,10.0,21,European-style renovation
19057,6568200.0,New building,Депо,19.0,Moscow,1.0,36.9,14.0,11.2,3.0,11,Cosmetic
19058,13500000.0,Secondary,Перово,19.0,Moscow,2.0,55.2,31.1,7.3,3.0,12,Cosmetic
19059,11581500.0,New building,Братиславская,13.0,Moscow,2.0,66.18,35.6,12.1,18.0,16,Cosmetic
19060,120000000.0,Secondary,Маяковская,3.0,Moscow,4.0,204.0,100.0,12.7,5.0,7,Designer
19061,10776000.0,Secondary,Бабушкинская,20.0,Moscow,1.0,44.6,22.9,9.2,8.0,17,Cosmetic
19062,8001000.0,New building,Зябликово,9.0,Moscow region,2.0,50.8,28.1,10.4,5.0,14,Cosmetic
19063,5700240.0,New building,Котельники,7.0,Moscow region,0.0,23.4,11.1,6.0,9.0,17,Cosmetic
19064,22000000.0,Secondary,Юго-Западная,11.0,Moscow,3.0,64.3,44.3,6.0,4.0,9,Without renovation
19065,28500000.0,Secondary,Спартак,13.0,Moscow,3.0,72.9,42.1,13.0,8.0,24,Without renovation
19066,9250000.0,Secondary, Филатов Луг,11.0,Moscow,1.0,37.5,19.0,7.0,4.0,17,European-style renovation
19067,10000000.0,Secondary,Измайловская,7.0,Moscow,2.0,46.0,30.0,6.7,5.0,5,Cosmetic
19068,5168162.0,New building,Жулебино,13.0,Moscow region,2.0,36.36,25.0,3.3,11.0,14,Cosmetic
19069,12190350.0,New building,Депо,19.0,Moscow,2.0,67.35,36.2,12.2,11.0,11,Cosmetic
19070,10900000.0,Secondary,Рязанский проспект,8.0,Moscow,1.0,35.0,20.0,10.0,12.0,12,European-style renovation
19071,10579720.0,New building,Братиславская,13.0,Moscow,2.0,61.51,28.2,16.4,12.0,16,Cosmetic
19072,14473080.0,New building,Братиславская,13.0,Moscow,3.0,89.34,47.3,14.0,4.0,16,Cosmetic
19073,5255411.0,New building,Красногвардейская,16.0,Moscow region,2.0,35.27,24.5,2.7,8.0,20,Cosmetic
19074,8419280.0,New building,Депо,19.0,Moscow,1.0,44.08,14.0,18.5,13.0,11,Cosmetic
19075,15500000.0,Secondary,Говорово,8.0,Moscow,1.0,47.2,10.2,24.4,18.0,25,Designer
19076,28900000.0,Secondary,Озёрная,8.0,Moscow,4.0,101.0,53.2,15.0,4.0,17,European-style renovation
19077,6675500.0,New building,Котельники,9.0,Moscow region,1.0,39.5,15.8,9.8,6.0,17,Cosmetic
19078,18989000.0,Secondary,Медведково,9.0,Moscow,3.0,72.1,44.9,9.4,1.0,14,Cosmetic
19079,318000000.0,Secondary,Кропоткинская,9.0,Moscow,4.0,168.0,140.0,20.0,3.0,6,Without renovation
19080,15009120.0,New building,Братиславская,13.0,Moscow,3.0,89.34,47.3,14.0,3.0,16,Cosmetic
19081,11500000.0,Secondary,Сетунь,25.0,Moscow,1.0,35.3,16.0,9.5,2.0,17,European-style renovation
19082,9418680.0,New building,Депо,19.0,Moscow,1.0,46.17,25.5,10.5,23.0,11,Cosmetic
19083,21950000.0,Secondary,Автозаводская,26.0,Moscow,1.0,52.1,28.5,18.0,2.0,19,European-style renovation
19084,44000000.0,Secondary, Беломорская,22.0,Moscow,3.0,103.8,54.6,15.2,2.0,21,Designer
19085,3970587.0,New building,Красногвардейская,11.0,Moscow region,0.0,21.36,14.6,8.4,17.0,20,Cosmetic
19086,11600000.0,Secondary,Бибирево,15.0,Moscow,2.0,53.0,31.0,9.0,1.0,12,Cosmetic
19087,10984160.0,New building,Депо,19.0,Moscow,2.0,62.41,32.7,10.7,2.0,11,Cosmetic
19088,2718971.0,New building,Алма-Атинская,12.0,Moscow region,0.0,23.75,14.1,8.6,3.0,16,Cosmetic
19089,115000000.0,Secondary, Славянский бульвар,11.0,Moscow,5.0,212.0,100.0,13.0,27.0,31,European-style renovation
19090,10000000.0,Secondary,Марьино,19.0,Moscow,1.0,38.0,19.0,8.0,2.0,16,Cosmetic
19091,27500000.0,Secondary, Панфиловская,2.0,Moscow,0.0,130.0,67.9,17.4,4.0,11,Without renovation
19092,5268584.0,New building,Котельники,8.0,Moscow region,2.0,36.19,21.8,9.6,4.0,17,Cosmetic
19093,6986492.0,New building,Красногвардейская,5.0,Moscow region,2.0,52.4,28.6,11.0,9.0,20,Cosmetic
19094,11783400.0,New building,Депо,19.0,Moscow,3.0,71.85,38.5,12.6,4.0,11,Cosmetic
19095,6414400.0,New building,Зябликово,9.0,Moscow region,1.0,42.2,23.5,10.1,12.0,14,Cosmetic
19096,3670000.0,Secondary,Депо,6.0,Moscow,0.0,18.0,12.0,3.0,1.0,2,European-style renovation
19097,13400000.0,Secondary,Бунинская Аллея,17.0,Moscow,2.0,53.0,29.0,9.5,9.0,14,Cosmetic
19098,193000000.0,Secondary, Третьяковская,6.0,Moscow,5.0,203.0,104.8,23.4,1.0,8,Without renovation
19099,7016428.0,New building,Бутово,7.0,Moscow region,1.0,41.8,22.6,7.9,4.0,15,Cosmetic
19100,9612230.0,New building,Красногвардейская,5.0,Moscow region,3.0,83.0,44.1,13.5,2.0,20,Cosmetic
19101,122000000.0,Secondary,Красные ворота,10.0,Moscow,3.0,120.0,70.0,30.0,2.0,5,European-style renovation
19102,27500000.0,Secondary,Курская,4.0,Moscow,4.0,81.0,59.7,7.6,8.0,9,Without renovation
19103,12392400.0,New building,Депо,19.0,Moscow,2.0,67.35,36.2,12.2,16.0,11,Cosmetic
19104,100000000.0,Secondary, Улица 1905 года,7.0,Moscow,3.0,95.0,60.0,15.0,11.0,21,Designer
19105,69900000.0,Secondary,Октябрьская,8.0,Moscow,3.0,120.0,64.0,12.0,8.0,12,European-style renovation
19106,7000000.0,Secondary, Ольховая,19.0,Moscow,0.0,29.0,16.0,6.0,8.0,15,Cosmetic
19107,7591299.0,New building,Бутово,6.0,Moscow region,3.0,66.82,35.9,12.2,8.0,15,Cosmetic
19108,8600080.0,New building,Депо,19.0,Moscow,1.0,44.56,13.9,18.5,8.0,11,Cosmetic
19109,13600000.0,Secondary,Бунинская Аллея,39.0,Moscow,1.0,36.5,20.6,9.0,8.0,15,Cosmetic
19110,10825760.0,New building,Братиславская,13.0,Moscow,2.0,61.51,33.2,11.7,4.0,16,Cosmetic
19111,7400000.0,New building,Аннино,9.0,Moscow region,2.0,46.0,26.1,8.5,2.0,22,Cosmetic
19112,10118827.0,Secondary, Аэропорт,12.0,Moscow,0.0,33.9,19.3,9.4,3.0,4,European-style renovation
19113,28458500.0,New building,Курьяново,7.0,Moscow,4.0,121.1,55.6,13.6,20.0,25,European-style renovation
19114,14000000.0,Secondary,Сетунь,15.0,Moscow,3.0,64.0,45.0,6.5,1.0,12,European-style renovation
19115,3257283.0,New building,Красногвардейская,13.0,Moscow region,0.0,27.96,16.3,9.0,5.0,20,Cosmetic
19116,10300000.0,Secondary,Яхромская,12.0,Moscow,1.0,38.0,20.0,10.0,11.0,16,Cosmetic
19117,13200000.0,Secondary,Рассказовка,9.0,Moscow,1.0,43.7,30.7,11.0,12.0,20,European-style renovation
19118,16500000.0,Secondary,Варшавская,9.0,Moscow,1.0,41.1,14.1,16.3,21.0,23,European-style renovation
19119,15990000.0,Secondary,Зюзино,5.0,Moscow,1.0,41.0,20.0,10.1,20.0,22,European-style renovation
19120,264600000.0,Secondary, Деловой центр,1.0,Moscow,5.0,270.0,138.6,29.0,92.0,95,Designer
19121,41000000.0,Secondary,Площадь Ильича,11.0,Moscow,4.0,95.0,51.0,11.0,4.0,26,Without renovation
19122,7498733.0,New building,Красногвардейская,5.0,Moscow region,2.0,60.5,32.7,8.1,3.0,20,Cosmetic
19123,209391000.0,Secondary, Парк Победы,5.0,Moscow,4.0,161.07,83.6,20.0,8.0,10,Designer
19124,15043120.0,New building,Депо,19.0,Moscow,3.0,87.46,46.4,13.9,13.0,11,Cosmetic
19125,6047372.0,New building,Жулебино,13.0,Moscow region,2.0,50.37,27.1,9.1,15.0,14,Cosmetic
19126,24500000.0,Secondary,Алексеевская,11.0,Moscow,2.0,45.4,30.5,8.2,9.0,21,Designer
19127,10700000.0,Secondary,Лианозово,28.0,Moscow,3.0,50.0,27.4,10.8,2.0,9,Cosmetic
19128,10880000.0,Secondary,Беломорская,24.0,Moscow,2.0,47.0,32.4,6.0,6.0,27,Without renovation
19129,26000000.0,Secondary,Профсоюзная,12.0,Moscow,1.0,50.6,30.0,20.0,11.0,27,European-style renovation
19130,14233410.0,New building,Братиславская,13.0,Moscow,3.0,85.23,49.7,15.3,11.0,16,Cosmetic
19131,300000000.0,Secondary, Давыдково,5.0,Moscow,6.0,693.0,409.8,64.0,7.0,7,Without renovation
19132,16500000.0,Secondary,Чертановская,6.0,Moscow,3.0,62.6,45.0,6.5,1.0,12,Cosmetic
19133,6327784.0,New building,Жулебино,13.0,Moscow region,1.0,37.16,14.9,13.2,5.0,14,Cosmetic
19134,10300000.0,Secondary,Бабушкинская,8.0,Moscow,1.0,38.0,19.0,10.0,2.0,16,Cosmetic
19135,22000000.0,Secondary,Раменки,11.0,Moscow,1.0,40.4,14.9,14.6,12.0,15,Without renovation
19136,10829280.0,New building,Братиславская,13.0,Moscow,2.0,61.53,33.2,11.7,4.0,16,Cosmetic
19137,5778850.0,New building,Красногвардейская,5.0,Moscow region,1.0,41.8,23.3,10.1,15.0,20,Cosmetic
19138,55000000.0,Secondary, Улица 1905 года,4.0,Moscow,3.0,110.0,80.0,20.0,6.0,8,Designer
19139,5000000.0,Secondary,Некрасовка,8.0,Moscow,0.0,25.0,14.8,8.7,2.0,18,Without renovation
19140,14990000.0,Secondary,Окская,12.0,Moscow,2.0,44.7,31.0,6.5,2.0,5,Cosmetic
19141,6065146.0,New building,Красногвардейская,13.0,Moscow region,1.0,47.5,26.1,10.6,15.0,20,Cosmetic
19142,21500000.0,Secondary,Аминьевская,10.0,Moscow,1.0,47.7,17.6,8.0,3.0,25,Without renovation
19143,18400000.0,Secondary,Авиамоторная,18.0,Moscow,0.0,43.5,26.0,10.4,12.0,23,European-style renovation
19144,35722500.0,Secondary, Тушинская,8.0,Moscow,4.0,110.0,61.0,15.2,15.0,30,European-style renovation
19145,6594543.0,New building,Красногвардейская,12.0,Moscow region,2.0,55.02,29.0,13.6,5.0,20,Cosmetic
19146,30500000.0,Secondary,Коломенская,13.0,Moscow,3.0,98.0,43.0,30.0,14.0,25,Designer
19147,3900000.0,Secondary,Молодежная,15.0,Moscow,0.0,10.0,7.2,7.5,2.0,19,Cosmetic
19148,7973400.0,New building,Зябликово,9.0,Moscow region,2.0,54.8,27.7,10.9,8.0,14,Cosmetic
19149,23918003.0,Secondary,ЗИЛ,21.0,Moscow,1.0,46.3,15.0,15.0,3.0,13,Without renovation
19150,16900000.0,Secondary,Стрешнево,4.0,Moscow,2.0,56.3,30.6,12.7,23.0,28,Designer
19151,7700000.0,Secondary,Угрешская,9.0,Moscow,0.0,22.5,14.4,3.0,3.0,30,Cosmetic
19152,8463360.0,New building,Депо,19.0,Moscow,1.0,44.08,24.4,10.3,7.0,11,Cosmetic
19153,6641700.0,New building,Котельники,9.0,Moscow region,2.0,51.09,23.0,13.0,8.0,17,Cosmetic
19154,78500000.0,Secondary, Петровский Парк,16.0,Moscow,4.0,132.9,90.0,9.0,7.0,41,Without renovation
19155,169278510.0,Secondary,Тверская,9.0,Moscow,4.0,190.2,98.3,14.0,6.0,5,Designer
19156,39856000.0,Secondary, Хорошёво,18.0,Moscow,2.0,47.0,27.5,3.7,5.0,8,Without renovation
19157,130000000.0,Secondary, ЗИЛ,14.0,Moscow,6.0,222.0,96.0,37.0,1.0,3,Without renovation
19158,240000000.0,Secondary,Киевская,13.0,Moscow,4.0,172.0,71.0,10.0,5.0,9,Without renovation
19159,26000000.0,Secondary,Домодедовская,11.0,Moscow,4.0,99.1,63.8,10.0,22.0,22,Cosmetic
19160,5050000.0,Secondary,Сокол,2.0,Moscow,0.0,14.2,9.3,7.8,2.0,9,Cosmetic
19161,4790568.0,New building,Домодедовская,8.0,Moscow region,0.0,25.93,10.9,5.0,6.0,15,Cosmetic
19162,22990000.0,Secondary,Царицыно,30.0,Moscow,3.0,98.2,56.0,9.3,8.0,11,Without renovation
19163,6955350.0,New building,Зябликово,9.0,Moscow region,1.0,35.4,13.5,8.0,2.0,14,Cosmetic
19164,12300000.0,Secondary,Аминьевская,15.0,Moscow,0.0,28.1,16.3,4.9,24.0,43,Cosmetic
19165,41592684.0,Secondary, Технопарк,10.0,Moscow,4.0,103.6,54.5,15.2,14.0,35,Without renovation
19166,8600000.0,Secondary,Щербинка,9.0,Moscow,2.0,43.0,23.9,6.0,5.0,5,Cosmetic
19167,79800000.0,Secondary, Ломоносовский проспект,3.0,Moscow,6.0,234.4,120.6,26.0,7.0,22,Designer
19168,6603147.0,New building,Красногвардейская,11.0,Moscow region,2.0,50.81,27.5,10.1,17.0,20,Cosmetic
19169,12700000.0,Secondary,Юго-Западная,7.0,Moscow,1.0,37.4,19.0,8.5,7.0,16,Cosmetic
19170,15500000.0,Secondary,Нагатинская,20.0,Moscow,2.0,45.1,28.4,9.0,8.0,9,European-style renovation
19171,20500000.0,Secondary,Стахановская,6.0,Moscow,3.0,75.0,40.1,12.8,3.0,23,Without renovation
19172,79000000.0,Secondary,Киевская,9.0,Moscow,3.0,88.3,46.8,10.0,5.0,12,Designer
19173,6749860.0,New building,Зябликово,9.0,Moscow region,1.0,33.8,15.7,9.2,2.0,14,Cosmetic
19174,7800391.0,New building,Бутово,7.0,Moscow region,1.0,62.7,25.5,15.6,3.0,15,Cosmetic
19175,15950000.0,Secondary,Бибирево,16.0,Moscow,4.0,62.3,46.0,5.9,5.0,9,Cosmetic
19176,7320000.0,New building,Битца,12.0,Moscow region,1.0,39.8,22.3,9.9,6.0,9,Cosmetic
19177,68000000.0,Secondary,Павелецкая,18.0,Moscow,4.0,135.2,75.0,20.0,38.0,46,Without renovation
19178,7312500.0,New building,Депо,19.0,Moscow,1.0,37.5,21.1,9.7,12.0,11,Cosmetic
19179,8028763.0,New building,Жулебино,14.0,Moscow region,3.0,56.19,37.5,5.4,14.0,14,Cosmetic
19180,85900000.0,Secondary, Серпуховская,9.0,Moscow,4.0,131.1,8.0,17.5,2.0,17,European-style renovation
19181,6100000.0,Secondary,Соколиная Гора,11.0,Moscow,0.0,17.1,10.8,8.1,2.0,3,European-style renovation
19182,8600000.0,New building,Депо,19.0,Moscow,1.0,43.0,23.9,10.2,11.0,11,Cosmetic
19183,10246000.0,New building,Депо,19.0,Moscow,2.0,54.5,29.7,11.1,13.0,11,Cosmetic
19184,300000000.0,Secondary,Щукинская,14.0,Moscow,5.0,424.0,229.0,41.7,35.0,35,Designer
19185,8180025.0,New building,Домодедовская,8.0,Moscow region,2.0,48.99,26.9,10.7,6.0,15,Cosmetic
19186,10583160.0,New building,Братиславская,13.0,Moscow,2.0,61.53,28.5,16.7,6.0,16,Cosmetic
19187,6028830.0,New building,Красногвардейская,12.0,Moscow region,2.0,54.22,28.6,13.6,6.0,20,Cosmetic
19188,5500000.0,Secondary,Домодедовская,16.0,Moscow,0.0,16.8,12.8,2.0,1.0,9,Cosmetic
19189,26500000.0,Secondary,ЦСКА,14.0,Moscow,1.0,53.4,30.0,11.0,3.0,26,Designer
19190,12000000.0,Secondary, Красногорская,9.0,Moscow region,2.0,43.57,20.0,18.5,31.0,44,Designer
19191,130000000.0,Secondary,Ломоносовский проспект,19.0,Moscow,6.0,272.5,170.0,30.0,21.0,3,Designer
19192,11800000.0,Secondary,Тушинская,20.0,Moscow,1.0,42.0,19.0,11.0,4.0,12,Cosmetic
19193,8216145.0,New building,Жулебино,14.0,Moscow region,3.0,57.87,38.7,6.3,14.0,14,Cosmetic
19194,4755584.0,New building,Котельники,8.0,Moscow region,0.0,31.66,12.9,5.0,4.0,17,Cosmetic
19195,13150000.0,Secondary,Щелковская,12.0,Moscow,3.0,61.3,43.0,6.7,4.0,9,Cosmetic
19196,4077947.0,New building,Котельники,8.0,Moscow region,0.0,26.11,16.7,8.8,8.0,17,Cosmetic
19197,11600000.0,Secondary, Коньково,9.0,Moscow,1.0,33.3,18.0,7.0,9.0,9,Designer
19198,6613054.0,New building,Жулебино,14.0,Moscow region,2.0,42.86,25.5,9.1,8.0,14,Cosmetic
19199,18961683.0,New building,Каширская,3.0,Moscow,2.0,66.32,35.7,12.1,7.0,10,European-style renovation
19200,17500000.0,Secondary,Минская,36.0,Moscow,1.0,56.1,21.4,13.6,14.0,25,European-style renovation
19201,30000000.0,Secondary,Тульская,3.0,Moscow,1.0,46.4,24.0,12.0,8.0,12,Designer
19202,36000000.0,Secondary,Войковская,4.0,Moscow,3.0,100.3,53.0,23.0,8.0,10,Without renovation
19203,69000000.0,Secondary,Раменки,15.0,Moscow,4.0,127.1,90.0,20.0,3.0,21,Designer
19204,92000000.0,Secondary, Минская,28.0,Moscow,5.0,139.0,31.8,18.1,3.0,13,Designer
19205,10456700.0,New building,Братиславская,13.0,Moscow,2.0,61.51,33.2,11.7,2.0,16,Cosmetic
19206,11500000.0,Secondary,Кленовый бульвар,24.0,Moscow,1.0,35.0,20.0,9.0,9.0,12,Cosmetic
19207,36000000.0,Secondary,ЦСКА,10.0,Moscow,2.0,80.0,37.6,14.9,7.0,18,Designer
19208,11434020.0,New building,Братиславская,13.0,Moscow,4.0,83.46,49.4,11.5,3.0,16,Cosmetic
19209,8200000.0,Secondary,Улица 1905 года,12.0,Moscow,0.0,17.3,10.9,8.1,1.0,5,Cosmetic
19210,10150000.0,Secondary,Коммунарка,12.0,Moscow,1.0,30.2,17.0,10.0,9.0,15,European-style renovation
19211,29500000.0,Secondary,Технопарк,10.0,Moscow,2.0,50.0,14.0,14.0,20.0,20,Designer
19212,3700000.0,New building,Алма-Атинская,36.0,Moscow region,1.0,23.7,14.1,4.0,6.0,16,Cosmetic
19213,56650000.0,Secondary, Динамо,17.0,Moscow,3.0,82.2,52.3,7.6,37.0,41,Without renovation
19214,5475550.0,New building,Красногвардейская,11.0,Moscow region,2.0,44.44,27.3,5.0,10.0,20,Cosmetic
19215,11300000.0,Secondary, Павшино,13.0,Moscow region,2.0,57.0,40.0,10.0,2.0,5,Cosmetic
19216,107700000.0,Secondary, Китай-город,3.0,Moscow,2.0,107.7,56.6,15.6,1.0,3,Designer
19217,4766268.0,New building,Котельники,8.0,Moscow region,0.0,31.67,12.9,5.0,6.0,17,Cosmetic
19218,20500000.0,Secondary,Сухаревская,11.0,Moscow,2.0,52.0,33.5,9.2,12.0,12,European-style renovation
19219,8928330.0,New building,Красногвардейская,5.0,Moscow region,3.0,82.9,44.0,9.4,4.0,20,Cosmetic
19220,5282871.0,New building,Красногвардейская,14.0,Moscow region,1.0,47.71,26.3,10.6,7.0,20,Cosmetic
19221,11839340.0,New building,Кантемировская,20.0,Moscow,2.0,50.9,20.7,17.9,24.0,14,Cosmetic
19222,11950000.0,Secondary,Крымская,15.0,Moscow,2.0,41.5,27.0,5.7,4.0,5,Without renovation
19223,20700000.0,Secondary,Тульская,18.0,Moscow,1.0,39.0,19.0,13.0,18.0,9,Without renovation
19224,18990000.0,Secondary,Аэропорт,3.0,Moscow,0.0,43.4,38.0,5.0,2.0,4,Designer
19225,42000000.0,Secondary,Белорусская,4.0,Moscow,3.0,67.0,50.0,15.0,7.0,12,Without renovation
19226,8273977.0,New building,Красногвардейская,12.0,Moscow region,2.0,62.31,25.0,20.5,7.0,20,Cosmetic
